Order_ID,Order_Date,Delivery_Date,Product_ID,Category,Supplier,Price,Quantity,Region,City,Marketing_Channel,Return_Status,Return_Date,Return_Reason,Return_Flag,Delivery_Days,Return_Days,Return_Probability,Risk_Level
ORD100717,2024-08-20,2024-08-29,P1160,Home,Supplier A,823.07,3,West,Mumbai,Ads,No,,,0,9,,0.1604198218247022,Low
ORD100718,2024-04-09,2024-04-14,P1165,Electronics,Supplier C,672.18,4,East,Chennai,Social Media,No,,,0,5,,0.1468576279451083,Low
ORD100719,2024-02-28,2024-03-07,P1116,Fashion,Supplier D,31.85,2,West,Mumbai,Email,No,,,0,8,,0.1581407738557779,Low
ORD100720,2024-09-14,2024-09-22,P1133,Electronics,Supplier B,884.72,2,South,Kolkata,Organic,No,,,0,8,,0.27218612584004526,Low
ORD100721,2024-03-05,2024-03-10,P1057,Fashion,Supplier B,260.98,2,West,Delhi,Ads,No,,,0,5,,0.21885943658697288,Low
ORD100722,2024-03-23,2024-03-27,P1043,Electronics,Supplier C,967.44,4,East,Delhi,Social Media,No,,,0,4,,0.1671554586122993,Low
ORD100723,2024-06-02,2024-06-05,P1172,Fashion,Supplier A,1141.42,2,North,Kolkata,Social Media,No,,,0,3,,0.28885674319175597,Low
ORD100724,2024-09-22,2024-09-28,P1159,Fashion,Supplier D,755.66,1,West,Bangalore,Email,No,,,0,6,,0.21488385951756162,Low
ORD100725,2024-11-04,2024-11-09,P1172,Electronics,Supplier C,818.12,3,West,Kolkata,Email,No,,,0,5,,0.16598370374762045,Low
ORD100726,2024-03-19,2024-03-23,P1060,Fashion,Supplier B,1427.7,4,East,Hyderabad,Social Media,No,,,0,4,,0.26591067543954805,Low
ORD100727,2024-11-10,2024-11-17,P1046,Beauty,Supplier A,1272.28,2,North,Kolkata,Social Media,No,,,0,7,,0.24957464133816973,Low
ORD100728,2024-05-29,2024-06-07,P1148,Sports,Supplier D,1372.21,1,North,Mumbai,Organic,No,,,0,9,,0.3530987567705731,Low
ORD100729,2024-02-17,2024-02-25,P1079,Home,Supplier C,1222.51,3,South,Hyderabad,Social Media,No,,,0,8,,0.16855903682395235,Low
ORD100730,2024-09-04,2024-09-13,P1117,Fashion,Supplier D,172.29,3,South,Kolkata,Email,Yes,2024-09-18,No Longer Needed,1,9,5.0,0.18317078194919434,Low
ORD100731,2024-10-04,2024-10-08,P1163,Fashion,Supplier A,232.0,4,East,Delhi,Ads,No,,,0,4,,0.2002572685506529,Low
ORD100732,2024-12-21,2024-12-30,P1146,Home,Supplier A,794.67,4,North,Chennai,Organic,No,,,0,9,,0.21545791351316806,Low
ORD100733,2024-04-07,2024-04-10,P1019,Fashion,Supplier B,376.64,4,North,Mumbai,Organic,No,,,0,3,,0.3026651260941744,Low
ORD100734,2024-01-25,2024-01-28,P1184,Home,Supplier A,720.28,1,South,Mumbai,Social Media,No,,,0,3,,0.13504818108977448,Low
ORD100735,2024-10-10,2024-10-12,P1145,Electronics,Supplier C,597.6,1,South,Bangalore,Ads,No,,,0,2,,0.20680347690786977,Low
ORD100736,2024-10-27,2024-11-01,P1046,Beauty,Supplier D,828.63,4,East,Chennai,Organic,No,,,0,5,,0.24397982297582185,Low
ORD100737,2024-03-08,2024-03-10,P1048,Beauty,Supplier A,1122.84,2,North,Mumbai,Email,No,,,0,2,,0.2302895718607104,Low
ORD100738,2024-01-07,2024-01-16,P1013,Sports,Supplier A,1076.08,3,West,Kolkata,Social Media,Yes,2024-01-25,Size Issue,1,9,9.0,0.19948010181149073,Low
ORD100739,2024-10-31,2024-11-08,P1142,Fashion,Supplier C,786.64,3,South,Mumbai,Email,No,,,0,8,,0.23585526751778144,Low
ORD100740,2024-05-16,2024-05-20,P1158,Sports,Supplier D,1235.37,1,East,Mumbai,Social Media,No,,,0,4,,0.19718132469960686,Low
ORD100741,2024-06-12,2024-06-18,P1000,Electronics,Supplier D,651.98,3,North,Mumbai,Organic,Yes,2024-06-20,Not as Described,1,6,2.0,0.2606549987969222,Low
ORD100742,2024-03-23,2024-04-01,P1116,Beauty,Supplier B,1346.1,2,North,Bangalore,Social Media,Yes,2024-04-12,No Longer Needed,1,9,11.0,0.256833035670122,Low
ORD100743,2024-05-17,2024-05-23,P1053,Electronics,Supplier B,116.21,3,South,Mumbai,Ads,Yes,2024-05-25,Wrong Item,1,6,2.0,0.16873308347115648,Low
ORD100744,2024-03-13,2024-03-16,P1117,Electronics,Supplier D,1432.44,1,East,Mumbai,Email,No,,,0,3,,0.19905702563350727,Low
ORD100745,2024-08-24,2024-08-30,P1002,Fashion,Supplier C,985.49,1,West,Bangalore,Ads,No,,,0,6,,0.28996208820323416,Low
ORD100746,2024-02-15,2024-02-21,P1143,Electronics,Supplier C,576.31,2,South,Hyderabad,Email,Yes,2024-03-04,Size Issue,1,6,12.0,0.16300686243906296,Low
ORD100747,2024-04-15,2024-04-23,P1184,Beauty,Supplier B,303.76,2,East,Chennai,Email,No,,,0,8,,0.13056076713916007,Low
ORD100748,2024-10-14,2024-10-20,P1011,Sports,Supplier A,723.98,3,North,Hyderabad,Social Media,No,,,0,6,,0.19678054527474234,Low
ORD100749,2024-09-18,2024-09-27,P1073,Beauty,Supplier C,299.89,3,West,Delhi,Organic,No,,,0,9,,0.21271376770003128,Low
ORD100750,2024-06-24,2024-06-28,P1015,Fashion,Supplier A,257.83,1,East,Bangalore,Organic,Yes,2024-07-04,Damaged,1,4,6.0,0.2387000799623305,Low
ORD100751,2024-06-14,2024-06-20,P1199,Beauty,Supplier C,929.85,2,West,Bangalore,Ads,Yes,2024-06-26,Not as Described,1,6,6.0,0.23281382372475132,Low
ORD100752,2024-05-24,2024-05-31,P1101,Home,Supplier D,789.4,2,East,Mumbai,Social Media,No,,,0,7,,0.11686328022303859,Low
ORD100753,2024-11-25,2024-12-01,P1151,Sports,Supplier B,1008.44,2,East,Mumbai,Organic,No,,,0,6,,0.2576899459981194,Low
ORD100754,2024-10-09,2024-10-15,P1155,Home,Supplier A,1395.11,3,East,Delhi,Email,No,,,0,6,,0.1498752968947579,Low
ORD100755,2024-02-23,2024-02-25,P1116,Home,Supplier A,803.07,2,East,Mumbai,Email,No,,,0,2,,0.11471588712692526,Low
ORD100756,2024-06-26,2024-06-30,P1007,Fashion,Supplier D,875.59,1,West,Kolkata,Social Media,No,,,0,4,,0.23053638632382967,Low
ORD100757,2024-08-31,2024-09-09,P1121,Electronics,Supplier C,143.54,1,South,Mumbai,Ads,No,,,0,9,,0.17073589341712797,Low
ORD100758,2024-12-06,2024-12-09,P1091,Home,Supplier A,1079.28,3,West,Mumbai,Social Media,No,,,0,3,,0.14499089113292676,Low
ORD100759,2024-05-06,2024-05-08,P1163,Beauty,Supplier C,605.86,4,East,Kolkata,Ads,No,,,0,2,,0.18873324673471484,Low
ORD100760,2024-09-27,2024-10-06,P1089,Electronics,Supplier D,1465.32,3,West,Delhi,Social Media,No,,,0,9,,0.22274771937939924,Low
ORD100761,2024-05-11,2024-05-16,P1135,Beauty,Supplier B,1236.53,4,West,Kolkata,Email,Yes,2024-05-27,Late Delivery,1,5,11.0,0.21187469265439543,Low
ORD100762,2024-04-02,2024-04-06,P1185,Beauty,Supplier A,788.5,2,West,Bangalore,Social Media,No,,,0,4,,0.17967341249029742,Low
ORD100763,2024-03-13,2024-03-20,P1059,Electronics,Supplier C,193.6,3,East,Kolkata,Organic,No,,,0,7,,0.17590673084947162,Low
ORD100764,2024-09-04,2024-09-08,P1177,Electronics,Supplier A,1290.53,1,West,Chennai,Organic,No,,,0,4,,0.29387946334614223,Low
ORD100765,2024-12-13,2024-12-18,P1027,Beauty,Supplier C,1201.67,2,North,Bangalore,Social Media,No,,,0,5,,0.24276117876757156,Low
ORD100766,2024-09-29,2024-10-04,P1100,Fashion,Supplier C,285.03,1,East,Mumbai,Ads,No,,,0,5,,0.20471028635791755,Low
ORD100767,2024-02-12,2024-02-17,P1040,Sports,Supplier C,449.96,2,West,Bangalore,Ads,Yes,2024-02-28,Not as Described,1,5,11.0,0.18807414330441713,Low
ORD100768,2024-02-10,2024-02-18,P1191,Sports,Supplier D,1192.18,3,North,Delhi,Email,No,,,0,8,,0.233053238470528,Low
ORD100769,2024-06-18,2024-06-21,P1154,Fashion,Supplier B,285.99,4,West,Delhi,Email,No,,,0,3,,0.17653961068799415,Low
ORD100770,2024-07-30,2024-08-05,P1190,Electronics,Supplier A,1377.45,2,South,Kolkata,Ads,No,,,0,6,,0.281149452289267,Low
ORD100771,2024-06-16,2024-06-20,P1144,Beauty,Supplier B,642.55,4,West,Bangalore,Social Media,No,,,0,4,,0.1687575923475694,Low
ORD100772,2024-02-08,2024-02-17,P1160,Sports,Supplier C,139.69,2,West,Mumbai,Email,No,,,0,9,,0.1295922630978238,Low
ORD100773,2024-09-01,2024-09-09,P1156,Beauty,Supplier C,1225.47,1,South,Delhi,Ads,Yes,2024-09-17,No Longer Needed,1,8,8.0,0.2819765909894149,Low
ORD100774,2024-05-30,2024-06-08,P1140,Fashion,Supplier B,566.53,1,East,Hyderabad,Ads,No,,,0,9,,0.22957261104097496,Low
ORD100775,2024-04-20,2024-04-26,P1045,Beauty,Supplier B,794.48,2,South,Mumbai,Social Media,Yes,2024-05-08,Wrong Item,1,6,12.0,0.19601852911407355,Low
ORD100776,2024-02-16,2024-02-22,P1034,Fashion,Supplier A,177.33,4,East,Hyderabad,Organic,No,,,0,6,,0.23117633515808728,Low
ORD100777,2024-03-03,2024-03-10,P1133,Electronics,Supplier C,13.85,3,South,Chennai,Ads,No,,,0,7,,0.16139814743314118,Low
ORD100778,2024-08-12,2024-08-17,P1081,Fashion,Supplier B,960.6,3,West,Hyderabad,Email,No,,,0,5,,0.23340888887547548,Low
ORD100779,2024-03-09,2024-03-12,P1114,Fashion,Supplier D,777.61,1,West,Delhi,Social Media,No,,,0,3,,0.221622491929043,Low
ORD100780,2024-10-25,2024-11-01,P1196,Sports,Supplier C,894.37,3,East,Kolkata,Social Media,No,,,0,7,,0.17060708870569327,Low
ORD100781,2024-10-16,2024-10-18,P1046,Beauty,Supplier C,1192.68,1,East,Chennai,Social Media,No,,,0,2,,0.19691742180956906,Low
ORD100782,2024-10-22,2024-10-30,P1152,Sports,Supplier A,973.44,3,North,Bangalore,Organic,No,,,0,8,,0.3072914090015887,Low
ORD100783,2024-07-21,2024-07-29,P1193,Home,Supplier D,270.41,2,North,Mumbai,Organic,No,,,0,8,,0.17293627928497074,Low
ORD100784,2024-03-01,2024-03-04,P1009,Fashion,Supplier A,547.55,1,West,Delhi,Email,No,,,0,3,,0.1971893222310319,Low
ORD100785,2024-11-13,2024-11-19,P1055,Home,Supplier D,1359.78,1,West,Chennai,Email,No,,,0,6,,0.1602108690512776,Low
ORD100786,2024-11-09,2024-11-18,P1029,Sports,Supplier A,1157.22,2,North,Chennai,Social Media,Yes,2024-12-01,Not as Described,1,9,13.0,0.2348280850540652,Low
ORD100787,2024-06-09,2024-06-17,P1108,Beauty,Supplier D,839.39,1,North,Delhi,Email,No,,,0,8,,0.20520486538099508,Low
ORD100788,2024-11-26,2024-11-29,P1004,Sports,Supplier D,390.91,3,East,Bangalore,Ads,No,,,0,3,,0.16930351464603566,Low
ORD100789,2024-01-16,2024-01-24,P1118,Beauty,Supplier D,460.07,3,South,Bangalore,Organic,No,,,0,8,,0.24577704975896486,Low
ORD100790,2024-12-03,2024-12-11,P1032,Beauty,Supplier B,1100.62,1,East,Kolkata,Social Media,Yes,2024-12-22,Late Delivery,1,8,11.0,0.1894564614569241,Low
ORD100791,2024-04-03,2024-04-08,P1117,Electronics,Supplier C,1278.25,3,North,Hyderabad,Social Media,No,,,0,5,,0.2348906356031718,Low
ORD100792,2024-10-30,2024-11-01,P1064,Fashion,Supplier D,1010.42,4,West,Bangalore,Ads,No,,,0,2,,0.2926384223670918,Low
ORD100793,2024-05-17,2024-05-22,P1145,Sports,Supplier B,1216.2,1,North,Kolkata,Ads,No,,,0,5,,0.28945975640317584,Low
ORD100794,2024-12-03,2024-12-05,P1176,Beauty,Supplier B,1152.32,2,West,Hyderabad,Ads,No,,,0,2,,0.254111626499792,Low
ORD100795,2024-02-07,2024-02-15,P1010,Sports,Supplier A,233.06,4,West,Chennai,Ads,No,,,0,8,,0.17145300260129015,Low
ORD100796,2024-05-06,2024-05-13,P1084,Sports,Supplier C,641.68,1,West,Delhi,Social Media,No,,,0,7,,0.16583441673261357,Low
ORD100797,2024-10-01,2024-10-10,P1025,Beauty,Supplier C,237.95,2,West,Bangalore,Organic,Yes,2024-10-24,Damaged,1,9,14.0,0.20736961016691716,Low
ORD100798,2024-06-12,2024-06-18,P1062,Home,Supplier A,360.5,3,South,Kolkata,Organic,No,,,0,6,,0.17077690534750814,Low
ORD100799,2024-11-14,2024-11-22,P1085,Fashion,Supplier C,1305.2,2,North,Chennai,Ads,No,,,0,8,,0.3628055722375933,Low
ORD100800,2024-03-17,2024-03-19,P1058,Fashion,Supplier A,714.61,4,East,Bangalore,Email,Yes,2024-03-21,Size Issue,1,2,2.0,0.19554533936310484,Low
ORD100801,2024-06-22,2024-06-24,P1026,Electronics,Supplier B,807.68,3,West,Mumbai,Social Media,No,,,0,2,,0.1691436035504119,Low
ORD100802,2024-12-23,2024-12-25,P1176,Electronics,Supplier B,275.88,1,West,Chennai,Organic,No,,,0,2,,0.19714238706279005,Low
ORD100803,2024-11-16,2024-11-24,P1160,Electronics,Supplier D,475.28,3,East,Bangalore,Ads,No,,,0,8,,0.16668760466052354,Low
ORD100804,2024-03-31,2024-04-03,P1097,Fashion,Supplier A,353.07,1,East,Chennai,Email,No,,,0,3,,0.16764935803765454,Low
ORD100805,2024-08-25,2024-09-01,P1104,Home,Supplier B,317.22,1,West,Delhi,Email,No,,,0,7,,0.09985753855753338,Low
ORD100806,2024-09-20,2024-09-23,P1098,Fashion,Supplier B,960.56,2,East,Delhi,Ads,Yes,2024-10-02,Wrong Item,1,3,9.0,0.2677979169193173,Low
ORD100807,2024-06-27,2024-07-03,P1128,Fashion,Supplier A,392.76,2,East,Delhi,Social Media,Yes,2024-07-05,Late Delivery,1,6,2.0,0.17455881448374852,Low
ORD100808,2024-07-27,2024-08-04,P1148,Fashion,Supplier B,951.7,2,South,Hyderabad,Organic,No,,,0,8,,0.35488863817759253,Low
ORD100809,2024-03-13,2024-03-15,P1054,Fashion,Supplier C,97.1,4,East,Mumbai,Email,Yes,2024-03-28,No Longer Needed,1,2,13.0,0.1498869738714113,Low
ORD100810,2024-04-16,2024-04-23,P1005,Home,Supplier B,221.24,4,North,Delhi,Organic,No,,,0,7,,0.1693096575550699,Low
ORD100811,2024-12-10,2024-12-17,P1196,Electronics,Supplier A,419.06,2,North,Mumbai,Organic,No,,,0,7,,0.2379975765162597,Low
ORD100812,2024-10-21,2024-10-25,P1094,Sports,Supplier C,899.6,4,North,Delhi,Email,Yes,2024-10-26,No Longer Needed,1,4,1.0,0.20696840166012884,Low
ORD100813,2024-10-10,2024-10-16,P1132,Electronics,Supplier C,1017.0,3,West,Hyderabad,Ads,No,,,0,6,,0.22613031209985648,Low
ORD100814,2024-12-18,2024-12-27,P1101,Electronics,Supplier B,669.65,3,North,Chennai,Email,No,,,0,9,,0.17865828386866603,Low
ORD100815,2024-06-30,2024-07-09,P1002,Sports,Supplier D,674.23,4,South,Bangalore,Email,No,,,0,9,,0.17909161666726525,Low
ORD100816,2024-02-06,2024-02-13,P1180,Fashion,Supplier C,1089.53,4,North,Bangalore,Social Media,No,,,0,7,,0.2833455330076896,Low
ORD100817,2024-05-16,2024-05-24,P1022,Home,Supplier A,33.57,3,West,Delhi,Organic,No,,,0,8,,0.1353775740060533,Low
ORD100818,2024-12-03,2024-12-05,P1052,Home,Supplier D,518.22,1,South,Bangalore,Ads,No,,,0,2,,0.15322211733155974,Low
ORD100819,2024-02-25,2024-02-27,P1164,Electronics,Supplier D,1229.87,3,North,Delhi,Organic,Yes,2024-03-08,No Longer Needed,1,2,10.0,0.3225550314007399,Low
ORD100820,2024-07-05,2024-07-12,P1082,Sports,Supplier C,908.8,3,South,Delhi,Email,No,,,0,7,,0.1977314332760729,Low
ORD100821,2024-12-06,2024-12-09,P1144,Beauty,Supplier B,512.47,4,South,Kolkata,Ads,No,,,0,3,,0.21324922436204266,Low
ORD100822,2024-09-14,2024-09-20,P1084,Fashion,Supplier D,1359.23,3,West,Kolkata,Ads,Yes,2024-09-22,Wrong Item,1,6,2.0,0.3315424217848422,Low
ORD100823,2024-02-27,2024-02-29,P1077,Electronics,Supplier B,1161.21,4,West,Kolkata,Ads,No,,,0,2,,0.23952226383046252,Low
ORD100824,2024-12-28,2025-01-04,P1109,Home,Supplier C,404.69,4,South,Mumbai,Ads,Yes,2025-01-16,Not as Described,1,7,12.0,0.1457181008987215,Low
ORD100825,2024-05-02,2024-05-04,P1000,Sports,Supplier A,971.48,2,North,Kolkata,Social Media,No,,,0,2,,0.21791902591568835,Low
ORD100826,2024-07-06,2024-07-15,P1050,Sports,Supplier D,897.67,3,West,Delhi,Ads,No,,,0,9,,0.22622411393611885,Low
ORD100827,2024-08-17,2024-08-24,P1172,Electronics,Supplier A,607.77,1,South,Hyderabad,Email,No,,,0,7,,0.16525123492962607,Low
ORD100828,2024-06-16,2024-06-22,P1003,Beauty,Supplier B,556.76,2,East,Hyderabad,Social Media,Yes,2024-06-29,Wrong Item,1,6,7.0,0.14977561033477116,Low
ORD100829,2024-04-23,2024-04-30,P1189,Home,Supplier B,521.91,4,East,Chennai,Email,No,,,0,7,,0.1006830582195126,Low
ORD100830,2024-09-08,2024-09-12,P1192,Electronics,Supplier A,929.56,4,West,Kolkata,Email,No,,,0,4,,0.17416200754905145,Low
ORD100831,2024-04-16,2024-04-23,P1112,Beauty,Supplier C,669.19,1,North,Hyderabad,Organic,No,,,0,7,,0.27878500603943573,Low
ORD100832,2024-02-06,2024-02-13,P1031,Sports,Supplier C,1249.48,4,East,Kolkata,Ads,No,,,0,7,,0.24156825227744563,Low
ORD100833,2024-11-30,2024-12-08,P1033,Fashion,Supplier D,1007.71,3,East,Chennai,Ads,Yes,2024-12-16,No Longer Needed,1,8,8.0,0.2726328987211087,Low
ORD100834,2024-04-01,2024-04-10,P1091,Home,Supplier D,114.2,2,East,Hyderabad,Email,No,,,0,9,,0.08304513795568534,Low
ORD100835,2024-01-18,2024-01-24,P1094,Home,Supplier C,963.85,4,North,Delhi,Ads,No,,,0,6,,0.1953218199600863,Low
ORD100836,2024-12-19,2024-12-27,P1071,Beauty,Supplier C,414.01,4,North,Mumbai,Social Media,No,,,0,8,,0.17549150175659148,Low
ORD100837,2024-03-03,2024-03-10,P1038,Electronics,Supplier A,893.29,1,West,Kolkata,Organic,Yes,2024-03-15,Late Delivery,1,7,5.0,0.2529032544829471,Low
ORD100838,2024-05-29,2024-06-04,P1153,Sports,Supplier B,1023.4,3,West,Hyderabad,Ads,Yes,2024-06-10,Size Issue,1,6,6.0,0.2378733381770048,Low
ORD100839,2024-05-18,2024-05-22,P1161,Beauty,Supplier B,353.94,4,East,Hyderabad,Ads,No,,,0,4,,0.16948734781354682,Low
ORD100840,2024-07-04,2024-07-10,P1181,Fashion,Supplier D,690.72,1,North,Chennai,Social Media,No,,,0,6,,0.2431816582412649,Low
ORD100841,2024-07-03,2024-07-05,P1117,Fashion,Supplier C,293.58,4,South,Delhi,Organic,No,,,0,2,,0.2809301871323448,Low
ORD100842,2024-07-23,2024-07-31,P1002,Fashion,Supplier A,87.98,1,East,Bangalore,Social Media,No,,,0,8,,0.1528854535564876,Low
ORD100843,2024-09-16,2024-09-22,P1122,Beauty,Supplier D,573.93,1,West,Hyderabad,Email,No,,,0,6,,0.16000040155416534,Low
ORD100844,2024-08-01,2024-08-10,P1049,Sports,Supplier A,550.79,3,North,Mumbai,Email,No,,,0,9,,0.17877282130497446,Low
ORD100845,2024-09-12,2024-09-16,P1011,Home,Supplier C,1493.27,4,West,Chennai,Ads,No,,,0,4,,0.21305758944744577,Low
ORD100846,2024-05-14,2024-05-19,P1192,Electronics,Supplier C,675.07,3,West,Hyderabad,Organic,No,,,0,5,,0.2320689016862572,Low
ORD100847,2024-03-01,2024-03-08,P1053,Home,Supplier C,507.02,1,North,Hyderabad,Email,No,,,0,7,,0.12630812377380474,Low
ORD100848,2024-12-28,2025-01-03,P1132,Sports,Supplier B,874.91,2,East,Chennai,Social Media,No,,,0,6,,0.16917994225899707,Low
ORD100849,2024-11-05,2024-11-12,P1056,Home,Supplier C,142.26,4,North,Chennai,Email,No,,,0,7,,0.10681601829195106,Low
ORD100850,2024-03-28,2024-03-31,P1144,Beauty,Supplier D,1442.88,2,East,Kolkata,Email,Yes,2024-04-12,Size Issue,1,3,12.0,0.21355164892860118,Low
ORD100851,2024-11-19,2024-11-21,P1111,Fashion,Supplier B,956.09,4,West,Hyderabad,Social Media,No,,,0,2,,0.23804575234825232,Low
ORD100852,2024-07-25,2024-08-02,P1046,Sports,Supplier A,1134.71,3,North,Bangalore,Ads,No,,,0,8,,0.280822486869795,Low
ORD100853,2024-05-08,2024-05-10,P1150,Sports,Supplier D,264.01,3,South,Mumbai,Organic,No,,,0,2,,0.22378405364805026,Low
ORD100854,2024-11-06,2024-11-09,P1084,Home,Supplier D,620.12,3,East,Delhi,Ads,No,,,0,3,,0.13494371788247206,Low
ORD100855,2024-01-03,2024-01-06,P1141,Beauty,Supplier A,639.81,3,South,Delhi,Social Media,No,,,0,3,,0.18365201021636723,Low
ORD100856,2024-08-29,2024-09-06,P1065,Home,Supplier B,1234.49,3,East,Bangalore,Email,No,,,0,8,,0.1395413575278098,Low
ORD100857,2024-04-30,2024-05-06,P1074,Home,Supplier D,11.84,2,North,Chennai,Organic,No,,,0,6,,0.15454113038213946,Low
ORD100858,2024-04-11,2024-04-14,P1178,Sports,Supplier D,458.27,3,South,Chennai,Ads,No,,,0,3,,0.2051900438186067,Low
ORD100859,2024-02-07,2024-02-12,P1102,Home,Supplier D,1472.04,1,North,Chennai,Social Media,No,,,0,5,,0.197167328499697,Low
ORD100860,2024-12-06,2024-12-13,P1165,Fashion,Supplier B,717.58,1,East,Hyderabad,Email,No,,,0,7,,0.19578840686496957,Low
ORD100861,2024-05-12,2024-05-19,P1191,Home,Supplier B,579.96,2,East,Chennai,Email,No,,,0,7,,0.10344950370845551,Low
ORD100862,2024-07-20,2024-07-24,P1037,Fashion,Supplier B,188.55,4,East,Chennai,Ads,No,,,0,4,,0.19666312132211886,Low
ORD100863,2024-12-13,2024-12-22,P1049,Sports,Supplier D,1461.51,1,East,Hyderabad,Social Media,No,,,0,9,,0.21646131571732896,Low
ORD100864,2024-01-21,2024-01-24,P1097,Beauty,Supplier C,39.84,4,West,Hyderabad,Email,Yes,2024-01-25,Wrong Item,1,3,1.0,0.1260922794945085,Low
ORD100865,2024-08-29,2024-09-01,P1081,Fashion,Supplier A,1108.4,2,East,Bangalore,Email,Yes,2024-09-07,No Longer Needed,1,3,6.0,0.22977272045817015,Low
ORD100866,2024-04-18,2024-04-23,P1029,Beauty,Supplier C,1155.21,4,South,Kolkata,Organic,Yes,2024-05-05,Damaged,1,5,12.0,0.3186942864930892,Low
ORD100867,2024-10-29,2024-10-31,P1078,Beauty,Supplier B,373.05,4,East,Hyderabad,Email,No,,,0,2,,0.13470564835457952,Low
ORD100868,2024-03-24,2024-03-26,P1090,Fashion,Supplier D,1010.62,4,North,Mumbai,Ads,Yes,2024-04-03,Wrong Item,1,2,8.0,0.3281874861452449,Low
ORD100869,2024-03-23,2024-03-30,P1178,Sports,Supplier D,148.46,4,West,Chennai,Social Media,No,,,0,7,,0.13331917279718503,Low
ORD100870,2024-10-17,2024-10-24,P1190,Electronics,Supplier C,393.0,2,South,Kolkata,Social Media,No,,,0,7,,0.15403939516530854,Low
ORD100871,2024-03-09,2024-03-15,P1051,Beauty,Supplier C,1183.97,1,West,Delhi,Organic,Yes,2024-03-28,No Longer Needed,1,6,13.0,0.29966195205008883,Low
ORD100872,2024-05-08,2024-05-16,P1165,Beauty,Supplier A,1298.38,3,West,Bangalore,Social Media,No,,,0,8,,0.2221094368533247,Low
ORD100873,2024-07-14,2024-07-23,P1078,Sports,Supplier D,916.64,4,West,Kolkata,Ads,Yes,2024-07-26,Not as Described,1,9,3.0,0.2279555625816376,Low
ORD100874,2024-05-19,2024-05-24,P1029,Sports,Supplier C,765.19,1,North,Hyderabad,Email,No,,,0,5,,0.19573102402040754,Low
ORD100875,2024-10-09,2024-10-17,P1105,Home,Supplier A,247.36,1,West,Chennai,Organic,No,,,0,8,,0.14892583620650818,Low
ORD100876,2024-11-07,2024-11-15,P1050,Sports,Supplier B,104.03,2,West,Chennai,Social Media,No,,,0,8,,0.1306721213611972,Low
ORD100877,2024-08-21,2024-08-25,P1080,Beauty,Supplier C,185.3,1,East,Chennai,Organic,No,,,0,4,,0.18762377013942644,Low
ORD100878,2024-01-23,2024-01-31,P1132,Fashion,Supplier B,348.76,2,North,Kolkata,Organic,No,,,0,8,,0.2996139627762138,Low
ORD100879,2024-06-01,2024-06-05,P1028,Electronics,Supplier A,519.1,4,South,Chennai,Social Media,No,,,0,4,,0.16277958720546978,Low
ORD100880,2024-10-03,2024-10-11,P1131,Home,Supplier B,577.56,4,South,Hyderabad,Organic,Yes,2024-10-22,Size Issue,1,8,11.0,0.18735999129782108,Low
ORD100881,2024-03-01,2024-03-06,P1137,Fashion,Supplier D,526.02,3,South,Kolkata,Social Media,Yes,2024-03-07,Size Issue,1,5,1.0,0.21704301603189877,Low
ORD100882,2024-11-14,2024-11-18,P1183,Electronics,Supplier D,366.19,3,North,Chennai,Ads,No,,,0,4,,0.19740097488807806,Low
ORD100883,2024-02-21,2024-02-23,P1144,Electronics,Supplier B,769.49,3,South,Delhi,Social Media,No,,,0,2,,0.18131206032740332,Low
ORD100884,2024-12-09,2024-12-13,P1073,Electronics,Supplier D,1239.68,1,North,Delhi,Email,No,,,0,4,,0.22634963078886305,Low
ORD100885,2024-06-01,2024-06-05,P1016,Fashion,Supplier A,426.76,4,East,Mumbai,Social Media,Yes,2024-06-16,Size Issue,1,4,11.0,0.17712104872252601,Low
ORD100886,2024-08-24,2024-08-29,P1083,Home,Supplier D,1414.16,2,East,Chennai,Email,No,,,0,5,,0.1511418700744391,Low
ORD100887,2024-11-06,2024-11-11,P1068,Home,Supplier B,1311.27,3,North,Chennai,Organic,No,,,0,5,,0.2643084725027245,Low
ORD100888,2024-10-28,2024-11-01,P1033,Electronics,Supplier B,251.03,2,South,Kolkata,Social Media,No,,,0,4,,0.14466268732814724,Low
ORD100889,2024-02-01,2024-02-10,P1005,Fashion,Supplier B,1181.55,2,North,Kolkata,Email,No,,,0,9,,0.28737688017041507,Low
ORD100890,2024-02-24,2024-02-27,P1052,Electronics,Supplier C,866.14,3,North,Chennai,Social Media,No,,,0,3,,0.19857845638659657,Low
ORD100891,2024-12-17,2024-12-26,P1193,Sports,Supplier B,854.2,4,West,Mumbai,Social Media,No,,,0,9,,0.18169165204236487,Low
ORD100892,2024-02-05,2024-02-10,P1125,Home,Supplier A,592.65,3,North,Chennai,Social Media,No,,,0,5,,0.13454100349681786,Low
ORD100893,2024-04-19,2024-04-28,P1042,Beauty,Supplier D,756.72,2,West,Hyderabad,Ads,No,,,0,9,,0.21712141788055253,Low
ORD100894,2024-06-25,2024-07-04,P1114,Electronics,Supplier D,601.8,3,East,Kolkata,Email,No,,,0,9,,0.13893724624156842,Low
ORD100895,2024-12-27,2025-01-02,P1110,Sports,Supplier C,814.2,2,West,Chennai,Ads,No,,,0,6,,0.21871646668005762,Low
ORD100896,2024-11-09,2024-11-15,P1150,Home,Supplier C,945.65,2,North,Kolkata,Ads,No,,,0,6,,0.19383859214500637,Low
